ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2024-04-26,30,45872,550,Self-Employed,Master,10,11608,108,Married,0,Rent,337,0.6711568313003776,5,0,0.3267275504455642,0,Debt Consolidation,1,30,17,3781,2443,12334,7104,3822.6666666666665,0.8747018391975222,4,5230,0.28160799999999997,0.27884935188970267,294.36876517632015,0.1651644833910848,0,66.0
2024-04-27,33,54166,546,Employed,Associate,9,26336,48,Married,1,Own,295,0.2872624108291854,2,1,0.41780513962696864,1,Home,0,25,28,6152,230,231536,26325,4513.833333333333,0.7344683767320682,4,205211,0.248336,0.1986688,799.5473132690485,0.24248731232191012,1,51.2
2024-04-28,54,49826,655,Self-Employed,Doctorate,35,29378,48,Divorced,3,Mortgage,604,0.23186521853154185,4,3,0.1859368796669108,0,Home,0,18,12,2202,499,87804,43072,4152.166666666667,0.8654804407434084,4,44732,0.19687800000000003,0.23473147634897665,949.2401374760192,0.37407942940858646,0,48.0
2024-04-29,42,15000,593,Unemployed,Associate,18,29641,60,Married,1,Rent,407,0.12624950301385626,2,1,0.3629188479280297,0,Education,0,24,10,170,1112,8160,331840,1250.0,0.9186361775553944,3,5963,0.238141,0.2254142534562704,827.8028035124985,0.9878422428099988,0,58.0
2024-04-30,44,34601,609,Employed,High School,21,17295,48,Divorced,0,Own,588,0.5902069854985865,3,2,0.20768822088305303,0,Debt Consolidation,0,26,29,2141,1135,72025,29032,2883.4166666666665,0.9196922327083136,5,42993,0.207795,0.2390348419003416,562.9263275125395,0.399153664060301,0,51.0
2024-05-01,54,19360,557,Self-Employed,Associate,30,40796,72,Married,2,Mortgage,640,0.7377742703456083,0,0,0.31155895762003405,0,Auto,0,23,21,3866,5928,51743,7770,1613.3333333333333,0.7638316798257241,4,43973,0.277296,0.2634135975038744,1132.7446491861056,1.0988086668508918,0,61.0
2024-05-02,38,61627,619,Employed,Doctorate,16,22578,84,Single,4,Own,712,0.1589638119816326,5,1,0.45162273304485107,0,Debt Consolidation,0,21,28,4479,1295,180588,63552,5135.583333333333,0.9267584827966546,7,117036,0.238078,0.2508755397813288,572.7506297008221,0.25016644581774006,1,38.400000000000006
2024-05-03,49,60713,646,Employed,Bachelor,25,29512,36,Single,4,Other,90,0.32210854175543024,3,0,0.6495288321363559,0,Other,0,24,9,1102,957,15612,14717,5059.416666666667,0.9146881151743529,9,9703,0.19151200000000002,0.18123698589555012,1068.7617069439345,0.229030693316542,0,56.0
2024-05-04,48,34777,509,Employed,Associate,28,24058,36,Widowed,2,Other,789,0.32862856710649546,3,3,0.30452573977755704,0,Debt Consolidation,0,21,29,1754,1244,39772,745195,2898.0833333333335,0.9499378082912655,5,9899,0.254558,0.20804445420071618,903.973017899474,0.5841698885698504,0,55.0
2024-05-05,24,87774,562,Employed,Bachelor,2,30051,24,Married,0,Rent,446,0.08951683127599211,4,1,0.22795385440866506,0,Debt Consolidation,0,22,24,7081,796,41432,36271,7314.5,0.7754884571548681,6,5161,0.22405099999999997,0.19861665333832823,1527.439714773198,0.2697983067568799,0,50.0
2024-05-06,57,59390,525,Employed,Associate,34,35021,84,Divorced,0,Mortgage,599,0.5233564890493267,3,1,0.3606385050962717,0,Debt Consolidation,0,25,11,426,2214,29950,22412,4949.166666666667,0.812813992471422,4,7538,0.29752100000000004,0.2519840354684087,890.8861848116433,0.30103778780501295,0,55.0
2024-05-07,22,30065,562,Employed,High School,1,129860,48,Single,3,Own,381,0.13960041366018894,2,3,0.2846911199919793,0,Other,0,30,16,3490,1291,159708,17881,2505.4166666666665,0.9348719258111585,6,141827,0.34386,0.3610420437854031,5147.809438999001,2.2067425001825383,0,48.0
2024-05-08,51,35246,583,Employed,High School,28,10841,48,Single,1,Mortgage,490,0.24795303292293072,2,0,0.34995493651582416,0,Auto,0,18,11,671,1887,17937,16988,2937.1666666666665,0.9308958663778938,7,8193,0.214341,0.20956583340466628,335.44598879321836,0.28103478027346707,0,55.0
2024-05-09,21,26050,527,Employed,High School,1,49046,48,Married,3,Mortgage,531,0.3263309607014397,2,0,0.2102726367277304,0,Home,0,16,8,6067,4258,612160,27319,2170.8333333333335,0.9563195661119887,6,584841,0.280546,0.27385381937494346,1692.153700213964,1.0241015125745707,0,47.0
2024-05-10,47,60650,575,Employed,High School,24,20901,108,Single,0,Other,311,0.3801713943533596,4,1,0.14918724931324845,0,Home,0,23,11,1583,3620,112666,1953,5054.166666666667,0.8101041583557386,6,110713,0.278401,0.2566051580135682,497.577417083296,0.15998234138498849,0,46.0
2024-05-11,62,33816,627,Employed,Bachelor,36,12067,60,Married,3,Mortgage,296,0.10287141640743401,6,0,0.2916830426065035,0,Debt Consolidation,0,27,8,8274,2295,49733,20092,2818.0,0.9443712715722415,5,29641,0.203567,0.19491553795064304,316.29745264110386,0.21728085615369194,0,50.0
2024-05-12,37,39297,586,Employed,High School,17,23038,96,Single,3,Mortgage,355,0.40930909221243494,1,0,0.13271751953998218,0,Home,0,29,13,7380,317,95680,14692,3274.75,0.5643326761149893,5,80988,0.265038,0.28988188029519313,619.128666079645,0.29746657487736317,0,50.0
2024-05-13,36,34343,535,Employed,Bachelor,14,12534,60,Married,0,Own,712,0.13066705083237612,5,2,0.615057679970937,0,Home,0,25,12,15843,189,51622,42167,2861.9166666666665,0.8577633089481478,9,9455,0.250034,0.24877175062057813,366.9874880952819,0.3770156904505542,0,58.0
2024-05-14,47,36908,581,Employed,Bachelor,28,11100,48,Single,0,Mortgage,323,0.5225296512728874,1,1,0.6514219653783919,0,Education,0,30,6,3125,2063,123573,24035,3075.6666666666665,0.8304666923096656,9,99538,0.2156,0.221147990944787,350.409625105429,0.21894753173472278,0,60.0
2024-05-15,36,64945,439,Unemployed,Bachelor,15,6666,24,Married,4,Mortgage,564,0.16513009008090263,1,0,0.4642672972986486,0,Auto,0,18,29,2304,658,107705,15333,5412.083333333333,0.7791843174590903,6,92372,0.262166,0.23168546457683303,349.67851013392584,0.1688219589130358,1,44.800000000000004
2024-05-16,61,28135,548,Employed,High School,37,48153,60,Married,2,Mortgage,306,0.32466355020930193,1,1,0.1852676621726107,0,Home,0,23,20,1210,5200,185639,31847,2344.5833333333335,0.9415866213941357,3,153792,0.279153,0.3058582907882803,1575.284801175109,0.8023962187347186,0,48.0
2024-05-17,42,68307,624,Employed,Associate,20,25910,48,Married,2,Mortgage,1275,0.17250597296919548,1,2,0.383248054275712,0,Debt Consolidation,0,30,11,1558,955,240436,31678,5692.25,0.8677538603702403,7,208758,0.20891,0.1839843355992721,766.511281010956,0.3586475086320798,1,36.800000000000004
2024-05-18,36,52900,578,Employed,Associate,12,26767,24,Single,3,Rent,569,0.4700430611123032,6,3,0.6063077831759249,0,Debt Consolidation,0,28,16,2182,339,51159,32275,4408.333333333333,0.9730583355125458,5,18884,0.212767,0.2262030124188637,1396.835529849924,0.44593622605291283,0,59.0
2024-05-19,33,104788,580,Employed,Associate,10,22445,48,Divorced,0,Rent,547,0.22867761601795258,5,1,0.13710954035565898,0,Debt Consolidation,0,32,27,1693,996,38967,98139,8732.333333333334,0.913629106524739,2,8593,0.227445,0.22890567251793806,718.05022025408,0.14486966678483185,1,39.2
2024-05-20,28,17225,556,Employed,Bachelor,6,16048,48,Single,3,Mortgage,161,0.09301803547165362,3,0,0.4393073770625605,0,Auto,0,30,29,4674,519,89783,249728,1435.4166666666667,0.9032105321492491,4,1353,0.233048,0.21414994114327787,500.52652626475947,0.46086027954584113,0,57.0
2024-05-21,32,98945,634,Employed,Bachelor,12,20418,60,Single,0,Rent,248,0.14966905280463613,1,0,0.2700254685401222,0,Debt Consolidation,0,22,8,21053,3071,159245,71546,8245.416666666666,0.9153069156405792,6,87699,0.208418,0.20310998741898317,544.4913996140381,0.09611295967829055,1,36.800000000000004
2024-05-22,35,33224,534,Employed,High School,11,14641,84,Divorced,0,Rent,478,0.4061799235165977,3,1,0.23522147601495957,0,Other,1,22,25,3855,540,21519,54578,2768.6666666666665,0.38114852734703975,6,6766,0.272641,0.2787546742546584,397.9213713829921,0.3163693852816008,0,60.0
2024-05-23,34,15000,593,Unemployed,Bachelor,11,17716,60,Married,1,Mortgage,700,0.3291193769725529,3,1,0.28049808247953834,0,Debt Consolidation,0,27,24,7395,832,53534,89844,1250.0,0.9731339518784522,4,6748,0.22621600000000003,0.22088086836376214,490.18433407493023,0.9521474672599441,0,57.0
2024-05-24,32,26969,588,Employed,High School,13,22191,48,Divorced,3,Mortgage,557,0.2624964844885593,2,0,0.06975666847311551,0,Debt Consolidation,0,25,11,2835,6784,12729,10752,2247.4166666666665,0.7427919052349382,7,1977,0.223191,0.19480474993119418,669.1529572538205,0.5455832803235511,0,52.0
2024-05-25,65,70633,573,Employed,Associate,44,14213,84,Widowed,1,Rent,869,0.08953469839245932,3,2,0.1137094649421002,0,Other,1,21,19,4732,3974,87524,11218,5886.083333333333,0.9731681395480594,5,76306,0.252713,0.21730450524721442,330.5910905256124,0.20380124143541048,0,53.0
2024-05-26,27,48709,592,Employed,Bachelor,9,31822,60,Married,2,Mortgage,703,0.13394982927558255,7,1,0.27078006530041954,0,Education,0,25,26,2907,776,42383,58799,4059.0833333333335,0.5000090984174971,6,4973,0.24082199999999998,0.258639289072231,950.2038402612346,0.4072850209023962,0,52.0
2024-05-27,41,100882,587,Employed,Bachelor,21,23502,60,Single,1,Rent,380,0.33861245997880945,1,0,0.37487275533057346,0,Home,0,34,11,684,466,59593,7718,8406.833333333334,0.8129616985650695,3,51875,0.235002,0.2508572819527807,690.9964975876234,0.12739594745397076,1,40.800000000000004
2024-05-28,47,42148,580,Employed,Associate,25,56094,72,Single,0,Mortgage,314,0.4465814225717964,3,1,0.1882040870741595,1,Debt Consolidation,0,25,8,11518,494,114843,105968,3512.3333333333335,0.7921253935893592,8,8875,0.281094,0.3009283174906319,1690.8995946860705,0.5708170052252265,0,65.0
2024-05-29,47,55338,578,Employed,Bachelor,27,20621,36,Married,2,Mortgage,603,0.11892874752872634,3,3,0.7387516157342565,0,Education,1,20,27,2128,1571,29104,20732,4611.5,0.7699645491538437,5,8372,0.216621,0.2040469235314932,770.6089514279287,0.2978659766730844,0,63.0
2024-05-30,39,49396,461,Employed,Bachelor,18,21771,108,Divorced,0,Rent,411,0.07519937128082813,3,0,0.11193882371062958,0,Home,0,19,24,1128,128,60336,26509,4116.333333333333,0.6518344487000737,3,33827,0.336271,0.3639761459980268,687.6237189759756,0.26689376928722386,0,50.0
2024-05-31,37,24900,609,Employed,Associate,12,13262,48,Married,3,Mortgage,195,0.09015421025135752,1,0,0.4547176249751833,0,Education,0,20,7,13781,3831,74723,21556,2075.0,0.878191660023602,5,53167,0.203762,0.20772461132233602,409.04571141502174,0.29110636694699843,0,53.0
2024-06-01,45,55422,547,Employed,Master,20,14819,60,Single,1,Rent,642,0.18214535229561687,4,2,0.49345400256307903,0,Education,1,28,11,1154,460,102918,18602,4618.5,0.6561122842012302,6,84316,0.246319,0.245525948113518,431.0788737956648,0.23234359073198327,0,59.0
2024-06-02,43,34599,591,Employed,High School,22,14851,72,Married,3,Rent,112,0.052770722726630546,3,1,0.041240036669561844,0,Home,0,33,6,247,1548,144549,10823,2883.25,0.5479816434111293,4,133726,0.234351,0.2508356179339517,400.80584324814475,0.17785687791490326,0,48.0
2024-06-03,36,55200,499,Employed,Associate,12,25909,60,Widowed,2,Rent,519,0.3309501128249332,3,0,0.21308644292010256,0,Debt Consolidation,0,22,2,4798,531,103262,10320,4600.0,0.9364627555809516,7,92942,0.28140899999999996,0.2402604847915036,745.7410102262899,0.2749436978752804,0,54.0
2024-06-04,21,44925,561,Employed,Bachelor,0,22340,36,Divorced,1,Rent,369,0.032299079846628394,9,2,0.06516263446698868,0,Home,0,19,20,3735,1591,10587,32971,3743.75,0.7351253326365946,5,8494,0.22683999999999999,0.2357595974525093,871.4957670881481,0.3313511230953317,0,50.0
2024-06-05,34,50155,532,Employed,Master,10,16531,108,Single,2,Mortgage,599,0.09617954007673514,7,3,0.11661008655771649,0,Auto,0,22,15,3177,1316,19419,15702,4179.583333333333,0.7220856264525286,6,3717,0.295531,0.3364078615587688,488.0719047757812,0.26009097512330526,0,49.0
2024-06-06,26,44099,574,Employed,Associate,3,23059,60,Married,1,Own,519,0.013908399374653954,4,2,0.27280892474853885,0,Education,0,20,1,1755,5786,80038,31152,3674.9166666666665,0.7332923988472282,8,48886,0.24105900000000002,0.23190199494867483,652.5663652636288,0.31880079782225323,0,56.0
2024-06-07,31,99435,602,Employed,Bachelor,6,19858,72,Married,0,Rent,340,0.20837776508534442,4,1,0.10197866083778016,0,Education,0,23,3,4240,4189,24086,4867,8286.25,0.9512737231914776,2,19219,0.233858,0.24861721849522406,533.2347429735693,0.10538358642010189,0,49.0
2024-06-08,40,22841,604,Employed,High School,16,19488,24,Divorced,3,Rent,462,0.8534521433551152,1,0,0.11924988945902225,0,Home,0,24,5,3812,457,36149,67547,1903.4166666666667,0.6955963691585383,3,3636,0.192488,0.15625047827002247,950.705401658002,0.7421945107436636,0,54.0
2024-06-09,44,35775,606,Employed,Associate,24,37197,36,Married,5,Rent,744,0.06827585841761404,5,1,0.07383262643272984,0,Education,0,19,18,7650,1040,8743,20392,2981.25,0.6764242712998343,6,10577,0.219197,0.1838232121061029,1351.9054604364967,0.7030290852617179,0,47.0
2024-06-10,61,132595,643,Employed,Associate,39,7849,48,Married,1,Mortgage,216,0.11580753310642104,3,0,0.3811315259949068,0,Home,0,14,19,6219,3938,73236,9951,11049.583333333334,0.6315296353716826,6,63285,0.181349,0.1551778951581438,220.50921014870235,0.039504585555898995,1,36.800000000000004
2024-06-11,33,121658,638,Employed,Master,12,19601,36,Married,2,Rent,263,0.10007667408633039,8,2,0.2420979155665936,0,Home,0,26,3,5580,979,30713,20386,10138.166666666666,0.7907294653484626,6,10327,0.18560100000000002,0.1967675652474489,725.2191062277628,0.0974751292535892,1,39.2
2024-06-12,49,53955,453,Employed,High School,24,23668,36,Married,1,Mortgage,347,0.0571206518719744,5,2,0.3845206808902534,1,Other,0,27,5,2874,2126,46189,209400,4496.25,0.7786838960844145,6,8754,0.282168,0.26480054505781103,959.6612406126151,0.29061134069782935,0,67.0
2024-06-13,43,159295,579,Employed,High School,22,15532,48,Widowed,0,Rent,153,0.33185762038548644,3,1,0.10940608266614321,0,Home,0,23,20,4497,1284,30487,21588,13274.583333333334,0.8394202201526184,9,8899,0.221032,0.25472139213944284,519.0950391852854,0.050630217334024445,1,38.400000000000006
2024-06-14,55,78067,520,Employed,Associate,34,14966,60,Single,0,Mortgage,145,0.13430234754740375,2,0,0.5837049572265915,0,Home,1,18,25,301,1081,52981,26129,6505.583333333333,0.7523126021472528,5,26852,0.25996600000000003,0.22060801889299916,413.86217781441326,0.0859050063890371,1,50.400000000000006
2024-06-15,46,155225,557,Employed,Associate,21,11630,36,Married,4,Mortgage,535,0.39430456839763756,4,2,0.4648772745314604,0,Debt Consolidation,0,25,5,9779,3631,222378,30436,12935.416666666666,0.669904576598798,6,191942,0.21813,0.22517441379082756,447.27422323830626,0.07593680579068884,1,41.6
2024-06-16,27,105143,516,Self-Employed,High School,4,22071,96,Single,2,Mortgage,422,0.38226325351253165,5,3,0.48418232315679316,0,Auto,0,20,8,8189,1519,76780,12413,8761.916666666666,0.9020247385441857,4,64367,0.29907100000000003,0.29516891787832195,601.2236986313532,0.11678080693509067,0,57.0
2024-06-17,19,95305,555,Employed,High School,0,12659,60,Single,2,Other,698,0.3221793609970091,4,2,0.27360319744571965,0,Education,0,17,26,5131,8128,207131,20668,7942.083333333333,0.760294139658935,5,186463,0.240159,0.2595815130003676,378.70283631131315,0.13556931992797605,1,37.6
2024-06-18,43,34825,604,Employed,Doctorate,22,15018,24,Single,3,Own,1028,0.2755567410305675,2,1,0.3644354593503302,0,Debt Consolidation,0,30,11,3300,2519,62094,12207,2902.0833333333335,0.8389643258290621,8,49887,0.188018,0.2023671452353774,766.0909557758644,0.6182079388172397,0,52.0
2024-06-19,33,68351,554,Self-Employed,Bachelor,12,26373,24,Single,3,Mortgage,230,0.45860248167584755,2,1,0.20677087013319842,0,Debt Consolidation,0,23,25,1199,2908,46161,47038,5695.916666666667,0.7854278953149318,5,3289,0.224373,0.21831400580257843,1365.9877688355937,0.28019858123549213,1,44.800000000000004
2024-06-20,28,37026,537,Employed,High School,3,10405,48,Married,3,Rent,458,0.28973552494575333,4,1,0.2569854978781194,0,Auto,0,26,3,3831,921,44161,9717,3085.5,0.7201199685701556,3,34444,0.236905,0.23625411057302928,337.07097070852126,0.2576797830849202,0,56.0
2024-06-21,24,15518,560,Employed,High School,4,13087,48,Widowed,2,Mortgage,432,0.23770330433726122,1,2,0.25154666701435136,0,Home,0,26,4,19397,1677,85437,21620,1293.1666666666667,0.9380701030110611,7,63817,0.22808699999999998,0.22255154271071062,414.13501084756774,0.6543124197815964,0,55.0
2024-06-22,41,86278,534,Employed,High School,16,19990,60,Single,0,Rent,333,0.40886479106052054,3,1,0.36503041783968904,0,Home,0,27,10,6647,5011,102397,8809,7189.833333333333,0.9640040053119708,2,93588,0.25799,0.2525014965325781,589.6681801617605,0.1283295644537556,1,41.6
2024-06-23,58,127707,657,Employed,Associate,38,42410,60,Single,0,Rent,1531,0.41783696012310856,2,1,0.2197016111339973,0,Home,0,25,10,3583,191,76721,18444,10642.25,0.6448940928241217,5,58277,0.21891,0.175128,1065.7267076736432,0.24400166390318245,1,34.4
2024-06-24,35,58058,656,Employed,Master,11,35031,36,Single,2,Mortgage,194,0.3950896205190053,2,0,0.21787626694101572,0,Home,0,22,11,367,1741,46513,41570,4838.166666666667,0.8301176435571536,2,4943,0.192031,0.172726323036805,1253.7090415374068,0.2992267818121341,0,46.0
2024-06-25,47,41040,553,Employed,Master,28,33748,36,Single,0,Mortgage,430,0.17180502949355758,1,1,0.1221163111223528,0,Auto,0,24,26,3662,3241,79944,22581,3420.0,0.8910943585825201,1,57363,0.242248,0.24925705554610716,1340.4888866940096,0.5176868089748566,0,48.0
2024-06-26,38,42779,557,Employed,Associate,15,26478,48,Married,2,Own,507,0.09812498760087553,6,0,0.07101229847413508,0,Debt Consolidation,0,26,28,19550,2698,104666,28279,3564.9166666666665,0.8686693650535267,3,76387,0.242978,0.2265519170390725,843.6645888833082,0.3788769037752098,0,48.0
2024-06-27,24,15240,577,Employed,Bachelor,4,17973,84,Married,3,Mortgage,334,0.1755173705529789,1,1,0.2734327162025831,0,Auto,1,20,4,143,713,17644,88256,1270.0,0.8099849015989167,2,5066,0.254473,0.23746738555421437,440.6246128344413,0.6099406400271191,0,62.0
2024-06-28,48,21864,521,Employed,Bachelor,22,46307,48,Married,0,Rent,266,0.21689870112110732,3,1,0.5847934961182834,0,Home,1,17,15,560,1579,33617,23991,1822.0,0.9965626116035907,4,9626,0.280807,0.27414394673872067,1598.4193825551379,1.0232817686910747,0,66.0
2024-06-29,26,39969,600,Employed,Associate,6,34299,48,Married,0,Rent,592,0.060619547599465744,4,1,0.10734813710984659,0,Other,0,25,27,1853,622,109468,3975,3330.75,0.6690226507218009,8,105493,0.229299,0.26188793682022576,1160.115992878126,0.526042480786047,0,43.0
2024-06-30,40,72922,579,Employed,Associate,19,16604,36,Married,4,Other,330,0.10848599514418236,4,1,0.30814004479805984,0,Debt Consolidation,1,24,5,2118,423,14632,20611,6076.833333333333,0.8420951277595276,9,1284,0.21210400000000001,0.21098476695523463,626.396658376225,0.15738405283062315,0,61.0
2024-07-01,35,38167,555,Employed,High School,11,20759,36,Married,0,Mortgage,506,0.34320352114451397,2,0,0.5003981190106812,0,Home,1,15,28,2562,2401,95020,2971,3180.5833333333335,0.7654382683865579,5,92049,0.228259,0.18671139683468418,757.4951287854095,0.39725264090509904,0,63.0
2024-07-02,50,33178,632,Employed,High School,29,17013,48,Married,0,Mortgage,259,0.5861079501258105,3,1,0.15539567641420984,0,Debt Consolidation,0,23,5,1637,1218,28002,10594,2764.8333333333335,0.5347396587233234,4,17408,0.19601300000000002,0.19012306288332187,508.8011980555739,0.277702525066818,0,51.0
2024-07-03,27,23239,558,Employed,Associate,3,40851,96,Married,0,Rent,830,0.2426651344804586,2,2,0.10218649342328798,0,Home,0,22,25,6774,5300,22522,5972,1936.5833333333333,0.8446149379083441,8,16550,0.296851,0.2874314737872867,1090.9310952058834,0.991917601552158,0,52.0
